deprivation,covid,logspend,spend
18.54,1,3.0164473174286712,20.42
18.54,1,2.90627843758768,18.29
18.54,1,2.3778482951978526,10.78
18.54,1,2.5207805024527046,12.44
18.54,1,2.378864504644339,10.79
18.54,1,2.5367084032415894,12.64
18.54,1,2.7170028740599976,15.13
18.54,1,2.503506175587383,12.23
18.54,1,2.373563286998132,10.74
18.54,1,2.3458752733622013,10.44
18.54,1,2.9866422296208124,19.82
18.54,1,2.7498836819759287,15.64
18.54,1,2.3979411913440702,11
18.54,1,2.4656027620577765,11.77
18.54,1,2.3537243615155328,10.52
18.54,1,2.5732651691003263,13.11
18.54,1,2.8445279131393306,17.19
18.54,1,2.589414061152304,13.32
18.54,1,2.7533567773951337,15.7
18.54,1,2.7045647330175004,14.95
18.54,1,2.565992776740231,13.01
18.54,1,2.684551304675379,14.65
18.54,1,2.813029688253696,16.66
18.54,1,2.791762604729202,16.31
18.54,1,2.6635995909435644,14.35
18.54,1,2.55003711561417,12.81
18.54,1,2.704711223155454,14.95
18.54,1,2.6518311060232884,14.18
18.54,1,2.357815573011485,10.57
18.54,1,2.4637193857374053,11.75
18.54,1,2.537789400504604,12.65
18.54,1,2.5153626436707066,12.37
18.54,1,2.9001225937070236,18.18
18.54,1,2.5366097531430962,12.64
18.54,1,2.61123102475254,13.62
18.54,1,2.732080615758983,15.36
18.54,1,2.6021687526847095,13.49
18.54,1,2.855903859983429,17.39
18.54,1,2.687799838374549,14.7
18.54,1,2.556609469151992,12.89
18.54,1,2.618345051068477,13.71
18.54,1,2.717455210089673,15.14
18.54,1,2.5895085944948826,13.32
18.54,1,2.4925315147810885,12.09
18.54,1,2.3476415589661945,10.46
18.54,1,2.604409777096986,13.52
18.54,1,2.5674143152507467,13.03
18.54,1,2.902769471470827,18.22
18.54,1,2.6188095860288,13.72
18.54,1,2.65887864568365,14.28
18.54,1,2.9772165027547723,19.63
18.54,1,2.560454449002422,12.94
18.54,1,2.431875069689824,11.38
18.54,1,2.5875844720982895,13.3
18.54,1,2.3801272513509195,10.81
18.54,1,2.8426166941494992,17.16
18.54,1,2.608252314375179,13.58
18.54,1,3.0229079069938734,20.55
18.54,1,2.732811796784622,15.38
18.54,1,2.37410848510579,10.74
18.54,1,2.3562494580672193,10.55
18.54,1,2.602170830979135,13.49
18.54,1,2.9398165491604566,18.91
18.54,1,2.8342960591148696,17.02
18.54,1,2.705105613453443,14.96
18.54,1,2.658806351618181,14.28
18.54,1,2.750061021764986,15.64
18.54,1,2.8238856293346686,16.84
18.54,1,2.46554786852708,11.77
18.54,1,2.674446093392478,14.5
18.54,1,2.6489218277761664,14.14
18.54,1,2.8801260034597846,17.82
18.54,1,2.5924699911880924,13.36
18.54,1,2.7008138094784795,14.89
18.54,1,2.8585494153394113,17.44
18.54,1,3.0609124872505435,21.35
18.54,1,2.5034744390808505,12.22
18.54,1,2.580866310704622,13.21
18.54,1,2.8265640581328135,16.89
18.54,1,2.9091802210644304,18.34
18.54,1,2.666799549487298,14.39
18.54,1,2.605429759314609,13.54
18.54,1,2.824298559932682,16.85
18.54,1,2.823381351479647,16.83
18.54,1,2.7770506037716154,16.07
18.54,1,2.8360526008360827,17.05
18.54,1,2.411616530420894,11.15
18.54,1,2.8558302871638355,17.39
18.54,1,2.6608639359168236,14.31
18.54,1,2.440190060926962,11.48
18.54,1,2.521948313002163,12.45
18.54,1,2.497176379743842,12.15
18.54,1,2.612066783953801,13.63
18.54,1,2.6496357972403994,14.15
18.54,1,2.96922115012371,19.48
18.54,1,2.915803823067019,18.46
18.54,1,2.679201404561944,14.57
18.54,1,2.8601233424273036,17.46
18.54,1,2.7627025256157993,15.84
18.54,1,2.781092581911651,16.14
32.639,1,2.1839123648346805,8.88
32.639,1,2.291644312364957,9.89
32.639,1,2.7503038288512127,15.65
32.639,1,2.1946403403816683,8.98
32.639,1,2.4436654024924995,11.52
32.639,1,2.3061086154689234,10.04
32.639,1,2.1928977163568906,8.96
32.639,1,2.4787433021456,11.93
32.639,1,2.3373088601382084,10.35
32.639,1,2.565909382682645,13.01
32.639,1,1.8678196916912528,6.47
32.639,1,2.358918170786804,10.58
32.639,1,1.9315571558512217,6.9
32.639,1,2.155148856875357,8.63
32.639,1,2.4525293690509145,11.62
32.639,1,2.220683143083695,9.21
32.639,1,2.4699778686959037,11.82
32.639,1,2.2872816948986925,9.85
32.639,1,2.440765945414836,11.48
32.639,1,2.7108477008032685,15.04
32.639,1,2.4979225441983353,12.16
32.639,1,2.490478684587776,12.07
32.639,1,2.291392647177182,9.89
32.639,1,2.1144810927285578,8.29
32.639,1,2.440738556982778,11.48
32.639,1,2.137169737581159,8.48
32.639,1,2.108041432095444,8.23
32.639,1,2.287048663442878,9.85
32.639,1,2.3013985641408627,9.99
32.639,1,1.9519174646143445,7.04
32.639,1,2.481339826573109,11.96
32.639,1,2.3904494346354688,10.92
32.639,1,1.955443241691616,7.07
32.639,1,2.5016338191656717,12.2
32.639,1,2.5715653743659863,13.09
32.639,1,2.3863993167560906,10.87
32.639,1,2.246851974389432,9.46
32.639,1,2.122540797199065,8.35
32.639,1,2.0277269676579417,7.6
32.639,1,2.253616130191565,9.52
32.639,1,2.3765940449698806,10.77
32.639,1,2.1946989858937935,8.98
32.639,1,2.4180624777335726,11.22
32.639,1,2.8128501134179933,16.66
32.639,1,2.551085667849777,12.82
32.639,1,2.213323899988767,9.15
32.639,1,2.5885350850000157,13.31
32.639,1,2.5031644518485514,12.22
32.639,1,2.171317694463959,8.77
32.639,1,2.2268340822487174,9.27
32.639,1,2.346205341226593,10.45
32.639,1,2.1744797929870687,8.8
32.639,1,2.090618189122485,8.09
32.639,1,2.070749347707386,7.93
32.639,1,1.958592219905796,7.09
32.639,1,2.0639485693652793,7.88
32.639,1,2.4066486722551135,11.1
32.639,1,2.319068941214119,10.17
32.639,1,2.1867660835635934,8.91
32.639,1,2.1496005191698027,8.58
32.639,1,2.5306361990515467,12.56
32.639,1,2.346788048387465,10.45
32.639,1,2.1918096156730766,8.95
32.639,1,2.3020969505815514,10
32.639,1,2.0741887236990517,7.96
32.639,1,2.385313379192609,10.86
32.639,1,2.3860157363204935,10.87
32.639,1,1.9241098918353228,6.85
32.639,1,2.1964497536496004,8.99
32.639,1,2.4560435754648267,11.66
32.639,1,2.106427134373593,8.22
32.639,1,2.19000395307216,8.94
32.639,1,2.3744152650318266,10.74
32.639,1,2.1251102560347275,8.37
32.639,1,2.410289890494955,11.14
32.639,1,2.5062931520215934,12.26
32.639,1,2.354689086237647,10.53
32.639,1,2.1462911326743344,8.55
32.639,1,2.159598741026144,8.67
32.639,1,2.1106095259895583,8.25
32.639,1,2.1733896237731583,8.79
32.639,1,2.520806282749906,12.44
32.639,1,2.2024974404184627,9.05
32.639,1,2.2112536590261147,9.13
32.639,1,2.259006966984853,9.57
32.639,1,2.1633151559269392,8.7
32.639,1,2.245170862737891,9.44
32.639,1,2.634342951239794,13.93
32.639,1,2.218792921041245,9.2
32.639,1,2.207974232530759,9.1
32.639,1,2.297704921544069,9.95
32.639,1,2.3381931444374198,10.36
32.639,1,2.5897032904179342,13.33
32.639,1,2.0651892500208886,7.89
32.639,1,2.129422248099222,8.41
32.639,1,1.9440440929135068,6.99
32.639,1,2.3609685675692216,10.6
32.639,1,2.4498668277981452,11.59
32.639,1,2.6200152257166938,13.74
32.639,1,2.41931763524995,11.24
27.738,1,2.5316022753054477,12.57
27.738,1,2.5310166127591582,12.57
27.738,1,2.52941206976932,12.55
27.738,1,2.458414034579181,11.69
27.738,1,2.472711102668485,11.85
27.738,1,2.2595004712461213,9.58
27.738,1,1.855973581824878,6.4
27.738,1,2.314898741537529,10.12
27.738,1,2.3915025442105016,10.93
27.738,1,2.55759422832083,12.9
27.738,1,2.760381993270146,15.81
27.738,1,2.8002751677603674,16.45
27.738,1,2.5826618662498237,13.23
27.738,1,2.486753659695733,12.02
27.738,1,2.494596155108895,12.12
27.738,1,2.4949946253431605,12.12
27.738,1,2.2425909151844086,9.42
27.738,1,2.0377047487723585,7.67
27.738,1,2.4719195676073067,11.85
27.738,1,2.09076890218715,8.09
27.738,1,2.2431650319666203,9.42
27.738,1,2.1591522773487,8.66
27.738,1,2.5958102729406143,13.41
27.738,1,2.6279459649898356,13.85
27.738,1,2.170200968648936,8.76
27.738,1,2.619319508474942,13.73
27.738,1,2.5146100799780733,12.36
27.738,1,2.188455144259392,8.92
27.738,1,2.2270034490278268,9.27
27.738,1,2.0518766036899407,7.78
27.738,1,2.5850598034331265,13.26
27.738,1,2.2790323179853784,9.77
27.738,1,2.423389107866305,11.28
27.738,1,2.1499459369935146,8.58
27.738,1,2.28430573127178,9.82
27.738,1,2.1536538016863216,8.62
27.738,1,2.458945936645853,11.69
27.738,1,2.2363280532575254,9.36
27.738,1,2.0793784094013232,8
27.738,1,2.369279874567529,10.69
27.738,1,2.0144970710970886,7.5
27.738,1,2.5401354583432534,12.68
27.738,1,2.273562813783658,9.71
27.738,1,2.148360110159522,8.57
27.738,1,2.0154370776238375,7.5
27.738,1,2.210491609800988,9.12
27.738,1,1.9387666532547747,6.95
27.738,1,2.2850612561102888,9.83
27.738,1,2.2994766073029433,9.97
27.738,1,2.4039299816649007,11.07
27.738,1,2.4290589655390793,11.35
27.738,1,2.2693234204251462,9.67
27.738,1,2.4198979510874565,11.24
27.738,1,2.195665572367576,8.99
27.738,1,2.5363660423072245,12.63
27.738,1,2.5662976269169366,13.02
27.738,1,2.143499232405021,8.53
27.738,1,2.4363567529165944,11.43
27.738,1,2.4667206405813045,11.78
27.738,1,2.755032312017053,15.72
27.738,1,2.36712060689327,10.67
27.738,1,2.4030932052587644,11.06
27.738,1,2.25338045051728,9.52
27.738,1,2.431072386178383,11.37
27.738,1,2.6198441010495306,13.73
27.738,1,2.404661042660776,11.07
27.738,1,2.646589082936864,14.11
27.738,1,2.473426638439689,11.86
27.738,1,2.4395771754634263,11.47
27.738,1,2.5396182749283565,12.67
27.738,1,2.2868432184071255,9.84
27.738,1,2.005630027761838,7.43
27.738,1,2.4050589324729716,11.08
27.738,1,2.6818738827001765,14.61
27.738,1,2.431785408859126,11.38
27.738,1,2.1677563598652365,8.74
27.738,1,2.114166345678214,8.28
27.738,1,2.5641524905149877,12.99
27.738,1,2.3717012018741466,10.72
27.738,1,2.381440511036025,10.82
27.738,1,2.4134350442977186,11.17
27.738,1,2.525305247449533,12.49
27.738,1,2.24828950029891,9.47
27.738,1,2.1747475395652693,8.8
27.738,1,2.3053523350819423,10.03
27.738,1,2.2654741413567616,9.64
27.738,1,1.9961648923264825,7.36
27.738,1,2.199267707160995,9.02
27.738,1,2.3758074831635327,10.76
27.738,1,2.2658292972164555,9.64
27.738,1,2.416564723889678,11.21
27.738,1,2.4206450729235383,11.25
27.738,1,2.4277069847814423,11.33
27.738,1,2.404536411733282,11.07
27.738,1,2.5722449765063944,13.1
27.738,1,2.413388932702099,11.17
27.738,1,1.9101146094087496,6.75
27.738,1,2.35677125550629,10.56
27.738,1,2.4195006379148793,11.24
27.738,1,2.5593316372315695,12.93
10.162,1,2.857117970407829,17.41
10.162,1,2.9982104629191983,20.05
10.162,1,2.9538136275177416,19.18
10.162,1,3.42295233682309,30.66
10.162,1,3.1647937882031814,23.68
10.162,1,2.8781552096066636,17.78
10.162,1,2.9955169511609134,20
10.162,1,3.163528051275486,23.65
10.162,1,2.994235781649755,19.97
10.162,1,3.3162788777800594,27.56
10.162,1,2.8736271069664,17.7
10.162,1,3.1764894068384555,23.96
10.162,1,2.6864695022675815,14.68
10.162,1,2.693986213157498,14.79
10.162,1,2.9554116232936827,19.21
10.162,1,2.7466978695102204,15.59
10.162,1,2.7300770262869074,15.33
10.162,1,2.9997969322944495,20.08
10.162,1,2.9138876390978874,18.43
10.162,1,3.2294337239936137,25.27
10.162,1,3.1420646244715207,23.15
10.162,1,3.4288213614048937,30.84
10.162,1,2.7054809510313724,14.96
10.162,1,2.864138322719783,17.53
10.162,1,3.0843312800931466,21.85
10.162,1,2.749917690422805,15.64
10.162,1,2.5246888592883603,12.49
10.162,1,3.026873266388355,20.63
10.162,1,2.980982355696984,19.71
10.162,1,2.4865354316568675,12.02
10.162,1,2.662437992933137,14.33
10.162,1,2.8618206619517363,17.49
10.162,1,2.911152783213237,18.38
10.162,1,2.926602092800387,18.66
10.162,1,2.5859199894426697,13.28
10.162,1,2.7833875800974686,16.17
10.162,1,3.192084052402796,24.34
10.162,1,3.184826868404098,24.16
10.162,1,2.9041971103895023,18.25
10.162,1,2.658810997386555,14.28
10.162,1,2.6254155158049124,13.81
10.162,1,2.625054107037192,13.81
10.162,1,2.7025099866563203,14.92
10.162,1,3.0876008819914595,21.92
10.162,1,2.882894282114049,17.87
10.162,1,2.7728564900558568,16
10.162,1,3.046914574828126,21.05
10.162,1,3.1565423607599308,23.49
10.162,1,2.4359979736725084,11.43
10.162,1,3.031875159867215,20.74
10.162,1,3.0036784641311374,20.16
10.162,1,2.7942544406599445,16.35
10.162,1,2.825167090031656,16.86
10.162,1,2.9303955207941965,18.74
10.162,1,2.6754482629605474,14.52
10.162,1,2.8997851646504964,18.17
10.162,1,2.8839011620718913,17.88
10.162,1,2.7379385062388133,15.46
10.162,1,3.0644961717251213,21.42
10.162,1,3.1210892326369506,22.67
10.162,1,2.7305393748901157,15.34
10.162,1,3.2773689458479787,26.51
10.162,1,2.8811000238315803,17.83
10.162,1,3.2473739334438383,25.72
10.162,1,3.1566275822211645,23.49
10.162,1,3.1255760179247334,22.77
10.162,1,2.7194817037845627,15.17
10.162,1,3.1699851685687785,23.81
10.162,1,2.9127674810162274,18.41
10.162,1,2.7775324887997823,16.08
10.162,1,2.6783438860719753,14.56
10.162,1,2.7622017849326777,15.83
10.162,1,3.0919222816693157,22.02
10.162,1,3.0887370922400947,21.95
10.162,1,3.0371965645749928,20.85
10.162,1,2.809320831404166,16.6
10.162,1,3.0580822227187077,21.29
10.162,1,2.8650846774728436,17.55
10.162,1,2.907284079777077,18.31
10.162,1,2.764953477638097,15.88
10.162,1,3.1506585301491326,23.35
10.162,1,2.8449152664500006,17.2
10.162,1,3.3435185182739393,28.32
10.162,1,2.546759930431241,12.77
10.162,1,2.8003428090244222,16.45
10.162,1,2.9907250113827386,19.9
10.162,1,2.8664261318307984,17.57
10.162,1,2.6753562895143244,14.52
10.162,1,3.1518590415869685,23.38
10.162,1,2.438971998886489,11.46
10.162,1,3.0823017122927125,21.81
10.162,1,3.0666069724420306,21.47
10.162,1,3.08338963038784,21.83
10.162,1,3.0722391518327563,21.59
10.162,1,2.9502407719588297,19.11
10.162,1,2.9053007831055324,18.27
10.162,1,3.19956551742255,24.52
10.162,1,2.9931181804039735,19.95
10.162,1,2.801857782617286,16.48
10.162,1,3.1534169424375333,23.42
25.231,1,2.317829927981829,10.15
25.231,1,2.4530436504595627,11.62
25.231,1,2.257089776418717,9.56
25.231,1,2.6573901450315147,14.26
25.231,1,2.51112848952838,12.32
25.231,1,2.3779193410085013,10.78
25.231,1,2.2115680162514697,9.13
25.231,1,2.5719761008744406,13.09
25.231,1,2.1071021439594175,8.22
25.231,1,2.4231973673111455,11.28
25.231,1,2.5163083402595365,12.38
25.231,1,2.38213387497574,10.83
25.231,1,2.06852746667126,7.91
25.231,1,2.5058219697428594,12.25
25.231,1,2.392678744763975,10.94
25.231,1,2.463161709686873,11.74
25.231,1,2.4769449711932587,11.9
25.231,1,2.261287000952574,9.6
25.231,1,2.3653372756806057,10.65
25.231,1,2.3577495287794754,10.57
25.231,1,2.519502997824938,12.42
25.231,1,2.3094382081628746,10.07
25.231,1,2.4730965837968784,11.86
25.231,1,2.3993510537223557,11.02
25.231,1,2.565486854341356,13.01
25.231,1,2.703689331527054,14.93
25.231,1,2.451184372331549,11.6
25.231,1,2.183667279991192,8.88
25.231,1,2.6599387374188384,14.3
25.231,1,2.493001985414548,12.1
25.231,1,2.650549902095849,14.16
25.231,1,2.262309620021327,9.61
25.231,1,2.4738508588981434,11.87
25.231,1,2.550813599732807,12.82
25.231,1,2.3460266459403507,10.44
25.231,1,2.6743593923313513,14.5
25.231,1,2.792592454101949,16.32
25.231,1,2.425549649594635,11.31
25.231,1,2.7125328198510243,15.07
25.231,1,2.4677132868521765,11.8
25.231,1,2.29595705321796,9.93
25.231,1,2.406387999363521,11.09
25.231,1,1.9413381410857433,6.97
25.231,1,2.1837638989897075,8.88
25.231,1,2.3834983233054787,10.84
25.231,1,2.646794909613744,14.11
25.231,1,2.2311313575272127,9.31
25.231,1,2.512108978793492,12.33
25.231,1,2.552196841823958,12.84
25.231,1,2.2567225081448328,9.55
25.231,1,2.50542850048785,12.25
25.231,1,2.361787383116571,10.61
25.231,1,2.208792645129194,9.1
25.231,1,2.3939688723063806,10.96
25.231,1,2.513994861949972,12.35
25.231,1,2.4289995045552777,11.35
25.231,1,2.192520369054321,8.96
25.231,1,2.561538547727797,12.96
25.231,1,2.1919954377846804,8.95
25.231,1,2.228518151072349,9.29
25.231,1,2.2378677266381684,9.37
25.231,1,2.5790887077935714,13.19
25.231,1,2.4474867869416417,11.56
25.231,1,2.568111984577556,13.04
25.231,1,2.914545745976548,18.44
25.231,1,2.500831520965581,12.19
25.231,1,2.622479276181644,13.77
25.231,1,2.7792948512879474,16.11
25.231,1,2.5662953098083476,13.02
25.231,1,2.42741948585492,11.33
25.231,1,2.264938220003115,9.63
25.231,1,2.4401358190198184,11.47
25.231,1,2.3315200258377873,10.29
25.231,1,2.6375791649998246,13.98
25.231,1,2.3113613139328386,10.09
25.231,1,2.2931069717801327,9.91
25.231,1,2.786374058299412,16.22
25.231,1,2.260288238164019,9.59
25.231,1,1.9528097781757288,7.05
25.231,1,2.507259647878214,12.27
25.231,1,2.0811643503805546,8.01
25.231,1,2.481828727456964,11.96
25.231,1,2.1736361414154586,8.79
25.231,1,2.4482174403524835,11.57
25.231,1,2.4615889505436934,11.72
25.231,1,2.116390151047793,8.3
25.231,1,2.196094588377897,8.99
25.231,1,2.4319373410973744,11.38
25.231,1,2.387458695167933,10.89
25.231,1,2.61243861520505,13.63
25.231,1,2.790114816213105,16.28
25.231,1,2.290627695696323,9.88
25.231,1,2.36240290276593,10.62
25.231,1,2.7119064602452356,15.06
25.231,1,2.2530466957073,9.52
25.231,1,2.352196313666572,10.51
25.231,1,2.664633805542622,14.36
25.231,1,2.359086756648749,10.58
25.231,1,2.618487220332801,13.71
25.231,1,2.395735077077277,10.98
25.518,1,2.153120021482901,8.61
25.518,1,2.3750099798326305,10.75
25.518,1,2.4150600145829144,11.19
25.518,1,2.198896200407523,9.02
25.518,1,2.8528993801415847,17.34
25.518,1,2.4512352044556867,11.6
25.518,1,2.408627882014671,11.12
25.518,1,2.5274597774017,12.52
25.518,1,2.6141731344035155,13.66
25.518,1,2.4440184808213137,11.52
25.518,1,2.6363349587209832,13.96
25.518,1,2.5745543766689334,13.13
25.518,1,2.562405804057959,12.97
25.518,1,2.2921601705740513,9.9
25.518,1,2.400823890597014,11.03
25.518,1,2.582808609922891,13.23
25.518,1,2.4749540348197057,11.88
25.518,1,2.3715104245818837,10.71
25.518,1,2.38822762075074,10.89
25.518,1,2.542855049706257,12.72
25.518,1,2.465501124834738,11.77
25.518,1,2.391690680245175,10.93
25.518,1,2.550395745852323,12.81
25.518,1,2.141200792998681,8.51
25.518,1,2.4783456941480217,11.92
25.518,1,2.368302984339307,10.68
25.518,1,2.4771734686332056,11.91
25.518,1,2.344024196142185,10.42
25.518,1,2.3733898967916613,10.73
25.518,1,2.356712480143503,10.56
25.518,1,2.406598594357498,11.1
25.518,1,2.045301198134354,7.73
25.518,1,2.2057160679200067,9.08
25.518,1,2.652804359596022,14.19
25.518,1,2.5139640870645117,12.35
25.518,1,2.4121612764695017,11.16
25.518,1,2.156529307482203,8.64
25.518,1,2.3009847062801647,9.98
25.518,1,2.693900113587055,14.79
25.518,1,2.217008000961628,9.18
25.518,1,2.308224182326489,10.06
25.518,1,2.534400401308274,12.61
25.518,1,2.267997232178141,9.66
25.518,1,2.5815242363566098,13.22
25.518,1,2.5475516297648575,12.78
25.518,1,2.845447736786694,17.21
25.518,1,2.354370103546728,10.53
25.518,1,2.7042858810003207,14.94
25.518,1,2.403434930659858,11.06
25.518,1,2.64125894409794,14.03
25.518,1,2.3098542896049934,10.07
25.518,1,2.7849656330117085,16.2
25.518,1,2.3845653717918855,10.85
25.518,1,2.1310275085106833,8.42
25.518,1,2.401015105680833,11.03
25.518,1,2.6589591878890277,14.28
25.518,1,2.6194740961253764,13.73
25.518,1,2.3300386103254853,10.28
25.518,1,2.6187038720413254,13.72
25.518,1,2.5935240516268694,13.38
25.518,1,2.2590723755100077,9.57
25.518,1,2.777743262881948,16.08
25.518,1,2.369040062680314,10.69
25.518,1,2.512343817495665,12.33
25.518,1,2.2297563367072177,9.3
25.518,1,2.2395403034408603,9.39
25.518,1,2.690221240356701,14.73
25.518,1,2.3629496157482386,10.62
25.518,1,2.850903779937653,17.3
25.518,1,2.188775582789082,8.92
25.518,1,2.2386266587235237,9.38
25.518,1,2.5843215740442207,13.25
25.518,1,2.4819407924981167,11.96
25.518,1,2.258988616634896,9.57
25.518,1,2.216883083620209,9.18
25.518,1,2.2636992726688945,9.62
25.518,1,2.342696419833472,10.41
25.518,1,2.2890684030936996,9.87
25.518,1,2.418248088865831,11.23
25.518,1,2.2539012420670455,9.52
25.518,1,2.4412816825638286,11.49
25.518,1,2.4560090032159585,11.66
25.518,1,2.8009091055743314,16.46
25.518,1,2.3213893843736186,10.19
25.518,1,2.3383832546167107,10.36
25.518,1,2.593076978604694,13.37
25.518,1,2.262767217673197,9.61
25.518,1,2.2939868679287594,9.91
25.518,1,2.3548503771942575,10.54
25.518,1,2.6181713446704937,13.71
25.518,1,2.690945727092222,14.75
25.518,1,2.577479618657745,13.16
25.518,1,2.40428985430343,11.07
25.518,1,2.3156693569343263,10.13
25.518,1,2.424387407999933,11.3
25.518,1,2.180110926338965,8.85
25.518,1,2.3680041136809464,10.68
25.518,1,2.1115535640645513,8.26
25.518,1,2.1217864328889937,8.35
25.518,1,2.214993211382249,9.16
41.631,1,2.2029892007439607,9.05
41.631,1,2.546618141927996,12.76
41.631,1,2.156973217697991,8.64
41.631,1,2.4464650677130044,11.55
41.631,1,2.674709830783482,14.51
41.631,1,2.3166657660284464,10.14
41.631,1,2.1231893575726075,8.36
41.631,1,2.4523384165443853,11.62
41.631,1,2.1738668189754216,8.79
41.631,1,2.2640203395859455,9.62
41.631,1,2.090903242413143,8.09
41.631,1,1.992030777940376,7.33
41.631,1,2.1919652434349977,8.95
41.631,1,1.9522115766353425,7.04
41.631,1,2.310095552411092,10.08
41.631,1,2.3924752962962983,10.94
41.631,1,2.186719538358708,8.91
41.631,1,2.1449785089346944,8.54
41.631,1,2.1807917699387556,8.85
41.631,1,2.481717854003138,11.96
41.631,1,2.4723844885849533,11.85
41.631,1,2.4376777876031395,11.45
41.631,1,2.2543197583446335,9.53
41.631,1,2.2026792130438877,9.05
41.631,1,2.0989654523501704,8.16
41.631,1,2.7963143648710593,16.38
41.631,1,2.162593262047929,8.69
41.631,1,1.964161747389592,7.13
41.631,1,2.4436551753571067,11.52
41.631,1,2.053098881758395,7.79
41.631,1,2.303649160856908,10.01
41.631,1,2.20727857930623,9.09
41.631,1,2.2649722774751146,9.63
41.631,1,2.2157766735220843,9.17
41.631,1,2.550708101117448,12.82
41.631,1,2.066452135987964,7.9
41.631,1,2.395765667864372,10.98
41.631,1,2.26268747116357,9.61
41.631,1,2.300948046259065,9.98
41.631,1,2.4286281765270994,11.34
41.631,1,2.4079797761269233,11.11
41.631,1,2.2209330442836746,9.22
41.631,1,2.2106861800885156,9.12
41.631,1,1.9562470647431727,7.07
41.631,1,2.2699268459238158,9.68
41.631,1,2.5520264871829514,12.83
41.631,1,2.0515110546406854,7.78
41.631,1,2.4250432406837943,11.3
41.631,1,2.3262442217385337,10.24
41.631,1,2.305477709489963,10.03
41.631,1,2.1001839823860045,8.17
41.631,1,2.129917474579749,8.41
41.631,1,2.3528402183743102,10.52
41.631,1,2.2987406633060834,9.96
41.631,1,2.0826235431544644,8.03
41.631,1,2.27068896815288,9.69
41.631,1,2.1753041733705785,8.8
41.631,1,2.5840844110317143,13.25
41.631,1,2.2542768953394163,9.53
41.631,1,2.5253180722484174,12.49
41.631,1,2.6715436325559905,14.46
41.631,1,2.1840351219727347,8.88
41.631,1,2.465043279165679,11.76
41.631,1,1.9646026047656615,7.13
41.631,1,2.2139028331335933,9.15
41.631,1,2.460719635506631,11.71
41.631,1,1.9944748248692783,7.35
41.631,1,1.9142091932606562,6.78
41.631,1,2.163117969687645,8.7
41.631,1,2.0212668068135073,7.55
41.631,1,2.881890373923452,17.85
41.631,1,2.2567806334224034,9.55
41.631,1,2.095686986066055,8.13
41.631,1,2.371198066476863,10.71
41.631,1,1.996021767427692,7.36
41.631,1,2.3856092727084466,10.87
41.631,1,2.3760890580819303,10.76
41.631,1,2.0370376056216695,7.67
41.631,1,2.2586405592337826,9.57
41.631,1,2.498070413090472,12.16
41.631,1,2.0324519265183096,7.63
41.631,1,2.3082555511175453,10.06
41.631,1,2.2698028913914596,9.68
41.631,1,2.4795667199776226,11.94
41.631,1,2.5713126351316116,13.08
41.631,1,2.158844748050844,8.66
41.631,1,2.297983822823294,9.95
41.631,1,2.3016658454555845,9.99
41.631,1,2.0769826914918412,7.98
41.631,1,2.461194173126515,11.72
41.631,1,2.304648142295467,10.02
41.631,1,2.5011805776278964,12.2
41.631,1,2.2085759918724834,9.1
41.631,1,2.2421731951590558,9.41
41.631,1,2.300402027250142,9.98
41.631,1,2.2489324279017717,9.48
41.631,1,2.6745828760669985,14.51
41.631,1,2.161654184560147,8.69
41.631,1,1.9829315554937168,7.26
41.631,1,1.9968415915151698,7.37
21.294,1,2.633885457099963,13.93
21.294,1,2.547680972468694,12.78
21.294,1,2.507323724273286,12.27
21.294,1,2.6206081306938187,13.74
21.294,1,2.4431356656047583,11.51
21.294,1,2.7637076723474867,15.86
21.294,1,2.4342770844259483,11.41
21.294,1,2.696898909784471,14.83
21.294,1,2.56300740557992,12.97
21.294,1,2.510826053271027,12.32
21.294,1,2.4486203535038737,11.57
21.294,1,2.345254156874626,10.44
21.294,1,2.7740053215878717,16.02
21.294,1,2.4533325992843595,11.63
21.294,1,2.399061691540801,11.01
21.294,1,2.61952860953,13.73
21.294,1,2.7391412253669034,15.47
21.294,1,2.6632896571455373,14.34
21.294,1,2.836142935283034,17.05
21.294,1,2.447769805074704,11.56
21.294,1,2.776037356615009,16.06
21.294,1,2.8212052746651803,16.8
21.294,1,2.2478515405531567,9.47
21.294,1,2.41611997849996,11.2
21.294,1,2.6858332729582646,14.67
21.294,1,2.5451644749775464,12.75
21.294,1,2.4889881436269214,12.05
21.294,1,2.5852377049282236,13.27
21.294,1,2.6777853889907353,14.55
21.294,1,2.805696166765555,16.54
21.294,1,2.586896894825477,13.29
21.294,1,2.621802118522182,13.76
21.294,1,2.4482513885452737,11.57
21.294,1,2.7263582405969484,15.28
21.294,1,2.6497204852623364,14.15
21.294,1,2.6746968543804925,14.51
21.294,1,3.061813347395629,21.37
21.294,1,2.597886506185842,13.44
21.294,1,2.6990722862358503,14.87
21.294,1,2.417089723119424,11.21
21.294,1,2.604852428956868,13.53
21.294,1,2.1600687988989424,8.67
21.294,1,2.512537943093705,12.34
21.294,1,2.3606802804309,10.6
21.294,1,2.622098388926628,13.76
21.294,1,2.7217348485516317,15.21
21.294,1,2.9066611792134376,18.3
21.294,1,2.7961767350237254,16.38
21.294,1,2.9476663303404904,19.06
21.294,1,2.2333922959771266,9.33
21.294,1,2.8071599175468283,16.56
21.294,1,2.9592134085059922,19.28
21.294,1,2.145174830782104,8.54
